번호,name,address,disabled_man,disabled_woman,opentime,latitude,longitude,diaper,error_count,emergency_bell
339,성북구공정무역센터,서울특별시 성북구 동선동1가 85-102 성북구 공정무역센터,없음,없음,10:00~18:00,37.5915551,127.0182487,없음,0,없음
999,성북구립미술관,"서울특별시 성북구 성북동 246 성북구립미술관, 글로벌빌리지센터",없음,없음,09:00~18:00,37.594812,126.9926754,없음,0,없음
340,성북구마을사회적경제센터,서울특별시 성북구 종암동 80-8 성북구마을사회적경제센터,없음,없음,09:00~18:00,37.6000644,127.0292444,없음,0,없음
1009,성북구민체육관,서울특별시 성북구 하월곡동 산 2-1 성북구민체육관,있음,있음,06:00~22:00,37.608526,127.042325,없음,0,없음
341,성북구민회관,서울특별시 성북구 돈암동 606-258 성북구민회관,있음,있음,06:00~22:00,37.5953982,127.0079084,여자,0,없음
958,성북구보건소,서울특별시 성북구 하월곡동 46-1 성북구보건소,있음,있음,08:00~21:00,37.6026988,127.0373469,여자,0,남자화장실+여자화장실
965,성북구의회,서울특별시 성북구 종암동 54-182 성북구의회청사,없음,없음,09:00~18:00,37.5968341,127.0240519,없음,0,없음
342,성북구청,서울특별시 성북구 삼선동5가 411 성북구청,있음,있음,07:00~22:00,37.5894118,127.014644,여자,0,여자화장실
2834,성북구청,서울특별시 성북구 삼선동5가 411 성북구청,있음,있음,08:00~20:00,37.589366,127.016743,여자,0,여자화장실
1291,성북근린공원 공중화장실,서울특별시 성북구 성북동 168-274,있음,있음,24시간,37.5951557,127.0069335,여자,0,여자화장실
2654,성북길빛도서관,서울특별시 성북구 길음동 1288-12,있음,있음,(평일)09:00~21:00(주말)09:00~18:00 (매주 월 휴관),37.6097601,127.0264183,없음,0,여자화장실
343,성북노인종합복지관,서울특별시 성북구 종암동 66-14 성북노인종합복지관,없음,없음,09:00~18:00,37.5977127,127.0342241,없음,0,없음
344,성북동 주민센터,서울특별시 성북구 성북동1가 117-1 성북동 주민센터,있음,있음,09:00~18:00,37.5910096,127.0013397,없음,0,없음
345,성북성터 공중화장실,서울특별시 성북구 성북동 산 25-168,있음,있음,24시간,37.592651,126.991235,여자,0,장애인화장실+남자화장실+여자화장실
1000,성북세무서,서울특별시 성북구 삼선동3가 3-2 성북세무서,없음,없음,09:00~18:00,37.5880119,127.0105812,없음,0,없음
346,성북소방서,서울특별시 성북구 종암동 3-72 성북소방서,없음,없음,24시간,37.6023683,127.0316021,없음,0,장애인화장실+남자화장실+여자화장실
347,성북아동청소년센터,서울특별시 성북구 정릉동 966-1 성북아동청소년센터,없음,없음,08:00~19:00,37.6047606,127.0103643,없음,0,없음
3766,성북역 주유소 화장실,서울특별시 노원구 광운로 95 ,없음,없음,정시,37.625771,127.0599365,없음,0,없음
348,성북예술창작터,서울특별시 성북구 성북동1가 74-1 성북예술창작터,없음,없음,10:00~18:00,37.5899985,127.0039226,없음,0,없음
959,성북우체국,서울특별시 성북구 하월곡동 88-3 서울성북우체국,있음,있음,09:00~18:00,37.6072765,127.0271572,여자,0,장애인화장실+남자화장실+여자화장실
1001,성북장애인복지관,서울특별시 성북구 하월곡동 11-11 장애인복지관,있음,있음,09:00~18:00,37.6045302,127.0455392,남여,0,여자화장실
1008,성북정보도서관,서울특별시 성북구 상월곡동 24-348 성북정보도서관,있음,있음,09:00~22:00,37.6047878,127.0503741,여자,0,없음
349,성북정보화센터,서울특별시 성북구 삼선동1가 216-6,없음,있음,09:00~18:00,37.5857026,127.0069635,없음,0,여자화장실
350,성북종합레포츠타운,서울특별시 성북구 석관동 382 성북종합레포츠타운,있음,있음,06:00~22:00,37.6101713,127.0677795,여자,0,장애인화장실+여자화장실
351,성북주유소 개방화장실,서울특별시 성북구 보문동1가 9-3 성북주유소,없음,없음,00:00~23:50,37.5876303,127.0182065,없음,0,장애인화장실+여자화장실
2190,성북천교,서울특별시 동대문구 청계천로7길 4,없음,없음,24시간,37.5708692,127.0281784,없음,0,여자화장실
384,성북청소년문화의집,서울특별시 성북구 정릉동 1031-2,있음,있음,09:00~22:00,37.6155383,127.0082807,없음,0,여자화장실
353,성북청소년미래지원센터,서울특별시 성북구 하월곡동 96-76 성북청소년미래지원센터,있음,있음,09:00~18:00,37.6070184,127.0337432,없음,0,없음
354,성북파출소,서울특별시 성북구 성북동 66-23,없음,없음,24시간,37.5938382,126.9961758,없음,0,장애인화장실
1002,성북펜싱체육관,서울특별시 성북구 종암동 104-4,있음,있음,06:00~22:00,37.601718,127.038264,여자,0,없음
352,성북학교밖청소년지원센터,서울특별시 성북구 동선동3가 130-3,있음,있음,09:00~18:00,37.5940934,127.0201491,없음,0,없음
1481,성산119안전센터 화장실,서울특별시 마포구 성산동 448 마포소방서 성산119안전센터,있음,없음,00~24,37.5705962,126.9030873,없음,0,없음
1456,성산1동주민센터 개방화장실,서울특별시 마포구 성산동 275-37 성산1동주민센터,있음,없음,09~18,37.5633395,126.9078931,없음,0,여자화장실
1574,성산2교열린 공중화장실,서울특별시 마포구 성산동 94-7,없음,없음,00~24,37.565806,126.9110305,없음,0,없음
1553,성산2동 주민센터 화장실,서울특별시 마포구 성산동 603 성산2동주민센터,있음,있음,00~24,37.5686424,126.9089435,여자,0,여자화장실
508,성산대교남단,서울특별시 영등포구 양평2동,없음,없음,24시간,37.5363881,126.8940365,없음,0,여자화장실
231,성삼공원,성수2가3동 273-11,있음,없음,24시간,37.54209868,127.0601918,여자,0,없음
276,성수1가제1동주민센터,서울특별시 성동구 성수동1가 27-23 성수1가제1동주민센터,있음,있음,09~18시,37.5419956,127.0496531,없음,0,장애인화장실
250,성수1가제2동주민센터,서울특별시 성동구 성수동1가 13-444 성수1가주민센터,있음,있음,09~18시,37.5477745,127.0500138,없음,0,없음
294,성수2가3동주민센터,서울특별시 성동구 성수동2가 299-240 성수2가제3동주민센터,있음,있음,09~18시,37.5482165,127.055232,없음,0,없음
275,성수2가제1동주민센터,서울특별시 성동구 성수동2가 333-134 성수2가제1동주민센터,없음,없음,09~18시,37.5395117,127.0540462,없음,0,여자화장실
232,성수근린공원,성수2가3동 302-25,없음,있음,24시간,37.54489994,127.0525164,여자,0,없음
291,성수만세주유소,서울특별시 성동구 성수동1가 656-1208 성수만세주유소,없음,없음,07~23시,37.5475346,127.0442557,,0,장애인화장실
3181,성수문화복지회관,서울특별시 성동구 성수동1가 656-323 성수문화복지회관,있음,있음,"9-21, 책마루 포함",37.5454156,127.0469729,없음,0,없음
167,성수역(2),서울특별시 성동구 성수동2가 300-1 성수역,없음,없음,24시간,37.5446813,127.0569827,없음,0,없음
277,성수종합사회복지관,서울특별시 성동구 성수동1가 656-323 성수문화복지회관,있음,있음,09~18시,37.5454156,127.0469729,,0,없음
281,성수주유소,서울특별시 성동구 성수동1가 33-96,없음,없음,24시간,37.5399634,127.049938,없음,0,없음
1361,성신병원 화장실,서울특별시 강북구 도봉로 181 ,없음,없음,09:00~22:00,37.6249464,127.0263162,없음,0,여자화장실
355,성신여대입구역 공중화장실,서울특별시 성북구 동선동4가 1 성신여대입구역,없음,없음,06~24,37.5928468,127.0142714,남여,0,없음
4244,성실통운,신월1동 244-1,없음,없음,24시간,37.531678,126.8343716,없음,0,없음
356,성심빌딩 개방화장실,서울특별시 성북구 돈암동 30-11,없음,없음,09:00~18:00,37.6002176,127.0193885,없음,0,없음
1956,성원타워,서울특별시 선릉로 514,없음,없음,06:00~23:00,37.5056221,127.0488953,없음,0,장애인화장실+여자화장실
2376,성윤빌딩,서울특별시 송파구 잠실동 251-5,없음,없음,영업시간 내,37.5056089,127.0887382,없음,0,없음
1746,성은교회,서울특별시 남부순환로391길 25 ,없음,없음,05:00~21:00,37.49351,127.0565694,없음,0,장애인화장실
1551,성지빌딩 화장실,서울특별시 마포구 도화동 538 성지빌딩,없음,없음,00~24,37.5413151,126.9462233,없음,0,없음
1601,성지하이츠 2차 오피스텔,서울특별시 테헤란로 147 ,없음,없음,상시,37.5009488,127.0355183,없음,0,여자화장실
1600,성지하이츠 3차 오피스텔,서울특별시 논현로 507 ,없음,없음,상시,37.5016945,127.0359771,없음,0,장애인화장실
2485,성진빌딩,서울특별시 송파구 잠실동 181-2,없음,없음,24시간,37.5114797,127.0814926,없음,0,없음
4458,성터교회,서울특별시 종로구 낙산성곽동길 26,없음,없음,07:00-18:00+ 일요일폐쇄,37.5749557,127.0092897,없음,0,없음
4157,성현경로당 화장실,서울특별시 관악구 봉천동 41-34,없음,없음,09:00~18:00,37.4880073,126.9542361,없음,0,없음
4148,성현동작은도서관,서울특별시 관악구 봉천동 1703-1,없음,없음,09:00~22:00,37.4878982,126.9561805,없음,0,없음
3991,성현동주민센터,서울특별시 관악구 봉천동 1712-9,없음,없음,09:00~18:00,37.4895535,126.9482375,남여,0,없음
4043,성현드림숲공원 화장실,서울특별시 관악구 봉천동 1712-6,없음,없음,24시간,37.4911147,126.9525302,없음,0,없음
1887,세곡119안전센터,서울특별시 강남구 밤고개로 268,있음,있음,24시간,37.470679,127.107421,없음,0,없음
1787,세곡근린공원,서울특별시 강남구 세곡동 산50-15,있음,있음,24시간,37.4689616,127.0931604,없음,0,없음
1851,세곡동공중화장실(기존),서울특별시 강남구 헌릉로 649,있음,없음,24시간,37.46519,127.10996,없음,0,없음
1852,세곡동공중화장실(신설),서울특별시 강남구 헌릉로 621,있음,있음,24시간,37.46509,127.10731,없음,0,없음
1967,세곡주유소,서울특별시 헌릉로 731,없음,없음,05:00~23:00,37.4671565,127.1187081,없음,0,없음
1817,세곡천(세곡1교),서울특별시 강남구 세곡동618,있음,있음,24시간,37.4659482,127.1003502,없음,0,여자화장실
1816,세곡천(세곡3교),서울특별시 강남구 세곡동54,없음,있음,24시간,37.4621957,127.1156591,없음,0,없음
1818,세곡천(세곡5교),서울특별시 강남구 세곡동526-2,있음,있음,24시간,37.4623541,127.104597,없음,0,없음
1971,세곡해성빌딩,서울특별시 헌릉로570길 30,없음,없음,상시,37.463158,127.1029355,없음,0,장애인화장실+남자화장실+여자화장실
1784,세곡해오름근린공원,서울특별시 강남구 세곡동214,있음,있음,24시간,37.4643619,127.1045971,없음,0,없음
109,세광교회 개방화장실,서울특별시 은평구 갈현로 192,없음,없음,24시간,37.614703,126.9129522,없음,0,없음
56,세미빌딩 화장실,서울특별시 은평구 진흥로 180 ,없음,없음,24시간,37.6081689,126.9295623,없음,0,없음
2314,세븐스타빌딩,서울특별시 송파구 잠실동 19-8,있음,있음,24시간,37.5121478,127.0830199,없음,0,없음
2247,세신타운,서울특별시 송파구 거여동 293-1,있음,있음,24시간,37.4899192,127.1436229,없음,0,없음
3651,세신프라자(개방화장실),서울특별시 노원구 한글비석로 253 ,없음,없음,정시,37.6504239,127.0763502,없음,0,장애인화장실
1934,세아빌딩,서울특별시 영동대로 429 ,없음,없음,07:00~22:00,37.5077536,127.0630891,없음,0,장애인화장실+여자화장실
4446,세운스퀘어(라이프관1층),서울특별시 종로구 창경궁로109,있음,있음,09:30-20:00 +일요일폐쇄,37.5722855,126.9970635,없음,0,장애인화장실+여자화장실
4447,세운스퀘어(주얼리관),서울특별시 종로구 창경궁로109,있음,있음,09:30-20:00 +일요일폐쇄,37.5722855,126.9970635,없음,0,장애인화장실+여자화장실
4445,세운스퀘어(테크노관1층),서울특별시 종로구 창경궁로109,있음,있음,09:30-20:00 +일요일폐쇄,37.5722855,126.9970635,없음,0,없음
835,세운청계상가,산림동 207-1,없음,없음,00:00~24:00,37.5680476,126.9953684,없음,0,장애인화장실
3216,세원1주유소 개방화장실,서울특별시 강서구 가양동 272-31,없음,없음,00:00~24:00,37.57049602,126.8380759,없음,0,장애인화장실+여자화장실
295,세원주유소,서울특별시 성동구 성수동1가 13-11,없음,없음,05~23시,37.5509095,127.0505002,없음,0,장애인화장실+여자화장실
1722,세일빌딩,서울특별시 학동로2길 19,없음,없음,07:00~24:00,37.510146,127.0229181,없음,0,장애인화장실+여자화장실
4524,세종로공영주차장,서울특별시 종로구 세종로80-1,없음,없음,00~24,37.5733728,126.9759147,없음,0,장애인화장실+여자화장실
783,세종로파출소,태평로1가 68-1,없음,없음,00:00~24:00,37.5689364,126.9764239,없음,0,여자화장실
4395,세종문화회관 화장실,서울특별시 종로구 세종대로175,없음,없음,08~22,37.5722356,126.9759338,없음,0,여자화장실
1347,세종에너지 직영 세종주유소 화장실,서울특별시 강북구 삼양로 410 ,없음,없음,00:00~24:00,37.6401448,127.017205,없음,0,장애인화장실
1786,세천근린공원,서울특별시 강남구 세곡동603,있음,있음,24시간,37.4665733,127.0955683,없음,0,장애인화장실+여자화장실
1903,세텍,서울특별시 강남구 남부순환로 3104,없음,없음,9시-18시,37.4957886,127.0717955,여자,0,없음
1948,세한889타워,서울특별시 선릉로 428,없음,없음,상시,37.5034457,127.0498534,없음,0,없음
613,세한벤처월드,서울특별시 금천구 시흥대로 281,없음,없음,24시간,37.458507,126.8981453,없음,0,없음
814,세화주유소,신당동 741,없음,없음,정시,37.5647309,127.0255275,없음,0,없음
554,센터플러스빌딩,서울특별시 영등포구문래동 1가 39,없음,없음,07:00~22:00,37.5121163,126.8970499,없음,0,없음
2241,센트라포레,서울특별시 송파구 장지동 904-2,있음,있음,24시간,37.4775936,127.1340674,없음,0,여자화장실
1955,센트럴 주유소,서울특별시 삼성로 335 ,없음,없음,06:00~22:00,37.5014209,127.0591408,없음,0,없음
4245,센트럴프라자,신정6동 321-6,없음,있음,24시간,37.5163823,126.8696629,없음,0,여자화장실
717,소공동주민센터,북창동 20-5,없음,없음,09:00~18:00,37.5624224,126.9770437,여자,0,없음
851,소공빌딩,소공동 81,없음,없음,정시,37.5644131,126.9749183,없음,0,없음
794,소공지하상가A,남대문로2가 9-9,없음,없음,08:00~20:00,37.5640666,126.9821591,없음,0,없음
793,소공지하상가B,남대문로2가 9-9,있음,있음,04:30~23:30,37.5640666,126.9821591,남여,0,없음
792,소공지하상가C,남대문로2가 9-9,없음,없음,04:30~23:30,37.56394935,126.9812604,없음,0,남자화장실+여자화장실
2501,소나무언덕1호 작은도서관,서울특별시 송파구 풍납동 401-1,없음,없음,영업시간 내,37.5272514,127.1177034,없음,0,없음
2385,소나무언덕2호 작은도서관,서울특별시 송파구 잠실동 44-4,없음,없음,영업시간 내,37.5072667,127.0941747,없음,0,남자화장실+여자화장실
2390,소나무언덕3호 작은도서관,서울특별시 송파구 마천동 325-5,없음,없음,영업시간 내,37.4923374,127.1566455,없음,0,남자화장실+여자화장실
2406,소나무언덕4호 작은도서관,서울특별시 송파구 송파동 173-21,없음,없음,영업시간 내,37.5021932,127.1168135,없음,0,없음
2448,소나무언덕잠실본동작은도서관,서울특별시 송파구 잠실동 306,있음,있음,영업시간 내,37.5031012,127.0788735,없음,0,없음
2341,소리공원 화장실,서울특별시 송파구 문정동 399-1,있음,있음,24시간,37.4816613,127.1196524,남여,0,장애인화장실
2843,소월길 주유소,서울특별시 용산구 소월로 66 ,없음,없음,-,37.5544114,126.9777514,없음,0,장애인화장실+남자화장실+여자화장실
209,소월아트홀광장,행당동 142-16,있음,있음,24시간,37.559276,127.0359937,없음,0,장애인화장실+남자화장실+여자화장실
2645,소파어린이공원 공중화장실,서울특별시 중랑구 겸재로64길 28,있음,있음,24시간,37.5891172,127.0956993,여자,0,장애인화장실+남자화장실+여자화장실
2880,소화아동병원,서울특별시 용산구 청파로 383 ,없음,없음,-,37.5537796,126.9686583,여자,0,없음
900,손기정문화체육센터,만리동2가 6-1,없음,없음,09:00~18:00,37.5555781,126.9647417,없음,0,남자화장실+여자화장실
751,손기정체육공원 주차장 화장실,만리동2가 6-1,없음,없음,00:00~24:00,37.5555781,126.9647417,없음,0,남자화장실+여자화장실
2682,솔길어린이공원,서울특별시 구로구 벚꽃로 392,있음,있음,:~:,37.4892932,126.8806124,여자,0,없음
2684,솔로몬자동차,서울특별시 구로구 고척로21길 43,없음,없음,:~:,37.503371,126.8453917,없음,0,없음
2458,솔바람복지센터,서울특별시 송파구 풍납동 175,있음,있음,영업시간 내,37.535956,127.1160858,없음,0,장애인화장실
2009,솔밭공원역 여객화장실,서울특별시 도봉구 쌍문동 507-53,있음,있음,상시,37.6558588,127.0135383,남여,0,장애인화장실
1383,솔밭근린공원 공원화장실,서울특별시 강북구 우이동 80 솔밭공원 관리실및화장실,없음,없음,00:00~24:00,37.656048,127.013278,남여,0,없음
1385,솔샘어린이공원화장실,서울특별시 강북구 미아동 329-11,없음,없음,00:00~24:00,37.6181505,127.027039,없음,0,없음
1331,솔샘지구대 화장실,서울특별시 강북구 오현로 4 ,없음,없음,00:00~24:00,37.6163126,127.0303989,여자,0,없음
3826,송동근린공원,서울특별시 서초구 우면동 777,있음,있음,00:00 ~ 24:00,37.4587878,127.0199451,없음,0,여자화장실
2722,송림가,서울특별시 구로구 경인로 398,없음,없음,11:00~21:00,37.4971453,126.8645117,없음,0,없음
1165,송림식당,서울특별시 광진구 자양번영로 79,없음,없음,06:00~23:30,37.5367826,127.0765266,없음,0,없음
1602,송산빌딩,서울특별시 봉은사로 210 ,없음,없음,상시,37.5073659,127.0351985,없음,0,없음
1725,송암빌딩,서울특별시 언주로 709 ,없음,없음,08:00~24:00,37.5167134,127.0348149,없음,0,없음
3720,송암사,"서울특별시 상계3,4동 9-4",없음,없음,24시간,37.6728292,127.0832618,없음,0,없음
2244,송이공원 화장실,서울특별시 송파구 송파동 169,있음,있음,24시간,37.5012994,127.1188981,없음,0,없음
234,송정농구장,송정동 73-24,없음,없음,24시간,37.55270682,127.0664699,없음,0,없음
310,송정동자치회관,서울특별시 성동구 송정동 73-1010,없음,없음,09~18시,37.5509868,127.0685389,여자,0,없음
248,송정동주민센터,서울특별시 성동구 송정동 72-31 송정동주민센터,없음,없음,09~18시,37.554604,127.0695645,없음,0,없음
3409,송정역 화장실,서울특별시 강서구 공항동 29-5,있음,있음,05:30~24:00,37.56147755,126.8110554,남여,0,없음
235,송정제방,송정동 75-14,없음,있음,24시간,37.569826,127.044108,여자,0,없음
230,송정제방길,성수1가2동 20,없음,있음,24시간,37.5462824,127.0443475,여자,0,없음
1350,송정주유소 화장실,서울특별시 강북구 인수봉로 185 ,없음,없음,05:00~24:00,37.6362022,127.012822,없음,0,없음
1305,송중동주민센터 화장실,서울특별시 강북구 오패산로 162 ,없음,없음,09:00~18:00,37.616114,127.033754,없음,0,없음
1306,송천동주민센터 화장실,서울특별시 강북구 솔샘로 284 ,없음,없음,09:00~18:00,37.6182552,127.0238135,없음,0,장애인화장실+여자화장실
2362,송파1동주민센터,서울특별시 송파구 송파동 113-1,없음,없음,영업시간 내,37.5062783,127.1093064,없음,0,남자화장실+여자화장실
2405,송파2동주민센터,서울특별시 송파구 송파동 173,있음,있음,영업시간 내,37.502334,127.1167223,없음,0,없음
2539,송파경찰서,서울특별시 송파구 가락동 9,있음,있음,24시간,37.5019548,127.1271488,여자,0,없음
2447,송파구 공영차고지,서울특별시 송파구 장지동 862-1,없음,없음,24시간,37.4809884,127.1363239,없음,0,여자화장실
2356,송파구민회관,서울특별시 송파구 삼전동 62-2,있음,없음,영업시간 내,37.5022976,127.0933147,여자,0,장애인화장실+남자화장실+여자화장실
2294,송파구보건소,서울특별시 송파구 신천동 29-5,있음,있음,영업시간 내,37.5146107,127.1060852,없음,0,없음
2249,송파구보건지소,서울특별시 송파구 거여동 289-4,있음,있음,영업시간 내,37.4899283,127.1427989,없음,0,없음
2389,송파구보훈회관,서울특별시 송파구 마천동 211-45,있음,있음,영업시간 내,37.4936718,127.1554924,없음,0,없음
2480,송파구여성축구장,서울특별시 송파구 방이동 88-10,있음,없음,24시간,37.524672,127.1219823,없음,0,없음
2357,송파구의회,서울특별시 송파구 삼전동 62-2,없음,없음,영업시간 내,37.5022976,127.0933147,없음,0,없음
2295,송파구청,서울특별시 송파구 신천동 29-5,있음,있음,영업시간 내,37.5146107,127.1060852,남여,0,없음
2435,송파근린공원 화장실,서울특별시 송파구 송파동 113,있음,있음,24시간,37.5063488,127.1100017,없음,0,없음
2444,송파글마루도서관 화장실,서울특별시 송파구 장지동 846,있음,있음,영업시간 내,37.4810195,127.1307484,남자,0,여자화장실
2410,송파나루(관리동)화장실,서울특별시 송파구 신천동 32,있음,있음,24시간,37.5113228,127.1051385,여자,0,장애인화장실
2414,송파나루(놀이마당) 화장실,서울특별시 송파구 잠실동 47,있음,있음,24시간,37.5085818,127.1001887,없음,0,없음
2411,송파나루(동호휴게시설-1층),서울특별시 송파구 신천동 32,있음,있음,24시간,37.5113228,127.1051385,없음,0,여자화장실
2412,송파나루(동호휴게시설-2층),서울특별시 송파구 신천동 32,있음,있음,24시간,37.5113228,127.1051385,없음,0,장애인화장실+여자화장실
2413,송파나루(문화실험공간 호수),서울특별시 송파구 잠실동 47,있음,있음,24시간,37.5085818,127.1001887,없음,0,장애인화장실+여자화장실
2386,송파나루(카페고고스) 화장실,서울특별시 송파구 잠실동 47,있음,있음,24시간,37.5085818,127.1001887,여자,0,장애인화장실+남자화장실
1969,송파농협 세곡동지점,서울특별시 헌릉로 637길 22,없음,없음,09:00~18:00,37.466456,127.1092204,없음,0,없음
2225,송파도서관,서울특별시 송파구 오금동 51,있음,있음,영업시간 내,37.5020129,127.1321882,여자,0,없음
2373,송파동 공영주차장,서울특별시 송파구 송파동 128,없음,없음,영업시간 내,37.5070359,127.1133463,없음,0,없음
2479,송파문화원,서울특별시 송파구 잠실동 84,있음,있음,영업시간 내,37.5102687,127.0763977,없음,0,여자화장실
2461,송파성원쌍떼빌,서울특별시 송파구 가락동 80,없음,없음,24시간,37.495064,127.1204364,없음,0,없음
2212,송파세무서,서울특별시 송파구 풍납동 388-6,없음,없음,영업시간 내,37.5266053,127.1138489,여자,0,없음
2311,송파소방서,서울특별시 송파구 마천동 29-1,없음,없음,24시간,37.4998065,127.1424938,없음,0,없음
2328,송파쇼핑센터,서울특별시 송파구 마천동 181,없음,있음,영업시간 내,37.4951823,127.1509584,없음,0,남자화장실+여자화장실
2540,송파어린이문화회관,서울특별시 송파구 오금동 50,있음,있음,영업시간 내,37.5027491,127.128403,여자,0,장애인화장실+남자화장실+여자화장실
2304,송파어린이영어작은도서관,서울특별시 송파구 신천동 14,있음,있음,영업시간 내,37.5223916,127.102982,여자,0,없음
2372,송파여성문화회관 화장실,서울특별시 송파구 송파동 113-2,있음,있음,영업시간 내,37.5058978,127.1097799,남여,0,없음
2422,송파역(개찰구 밖),서울특별시 송파구 가락동 459-4,있음,있음,영업시간 내,37.4998731,127.1121032,여자,0,남자화장실+여자화장실
2269,송파우체국,서울특별시 송파구 오금동 50-3,있음,있음,24시간,37.5026344,127.1278554,없음,0,없음
2420,송파웰츠타워,서울특별시 송파구 가락동 77-4,있음,있음,영업시간 내,37.4957234,127.1221502,없음,0,남자화장실+여자화장실
2506,송파위례도서관,서울특별시 송파구 장지동 882,있음,없음,영업시간 내,37.4811716,127.1439458,없음,0,장애인화장실+여자화장실
2378,송파제일주유소(셀프),서울특별시 송파구 석촌동 210-16,없음,없음,24시간,37.5016713,127.0973336,없음,0,장애인화장실+여자화장실
2310,송파종합사회복지관,서울특별시 송파구 거여동 5-8,있음,있음,영업시간 내,37.4982788,127.1417792,없음,0,남자화장실+여자화장실
2404,송파주유소,서울특별시 송파구 송파동 174,없음,없음,24시간,37.5026163,127.1164968,없음,0,여자화장실
2434,송파책박물관,서울특별시 송파구 가락동 910,없음,없음,영업시간 내,37.4987846,127.1039657,없음,0,여자화장실
2438,송파청소년센터,서울특별시 송파구 문정동 150-8,있음,있음,24시간,37.4895602,127.1106174,없음,0,여자화장실
2415,송파파크하비오 202동A,서울특별시 송파구 문정동 618,있음,있음,24시간,37.4806043,127.1236664,남자,0,여자화장실
1962,송현빌딩,서울특별시 테헤란로79길 13,없음,없음,09:00~18:00,37.5076949,127.0549767,없음,0,장애인화장실+여자화장실
3204,송화시장진흥협동조합 개방화장실,서울특별시 강서구 내발산동 720-7,없음,없음,08:30~21:00,37.5492163,126.8345682,없음,0,장애인화장실+남자화장실+여자화장실
1203,수경빌딩,서울특별시 광진구 동일로 388,없음,없음,09:00~20:00,37.5651091,127.0773086,없음,0,장애인화장실+남자화장실+여자화장실
3775,수락산 노원굴 공중화장실,서울특별시 노원구 상계동 산 62-3,없음,없음,24시간,37.6755386,127.0618591,여자,0,장애인화장실+남자화장실+여자화장실
3778,수락산 유아숲 공중화장실,서울특별시 노원구 상계동 산 155-1,없음,없음,24시간,37.6833442,127.0871015,없음,0,장애인화장실+남자화장실+여자화장실
3618,수락산 주유소 화장실,서울특별시 노원구 동일로 1772 ,없음,없음,정시,37.6866593,127.055818,없음,0,없음
3604,수락산쉼터(염불사),서울특별시 상계1동 산44-1,있음,있음,24시간,37.6809223,127.0619306,여자,0,없음
3697,수락산스포츠타운,서울특별시 노원구 수락산로 나길 10,있음,있음,정시,37.668603,127.0627953,여자,0,장애인화장실+남자화장실+여자화장실
3611,수락산역 화장실,서울특별시 노원구 동일로  1662 ,없음,없음,정시,37.6774544,127.0553493,여자,0,없음
3301,수명산근린공원,서울특별시 강서구 내발산동 748,없음,없음,00:00~24:00,37.55096643,126.8298929,없음,0,장애인화장실+남자화장실+여자화장실
3295,수명산근린공원(다목적체육관),서울특별시 강서구 내발산동 748,없음,없음,00:00~24:00,37.55096643,126.8298929,없음,0,장애인화장실
3116,수복천 입구,서울특별시 용산구 용산동2가 산1-3,없음,없음,24시간,37.5489419,126.9894041,남여,0,장애인화장실
2907,수색 119 화장실,서울특별시 은평구 수색동 417-1 수색119안전센터,없음,없음,24시간,37.5861575,126.8933245,없음,0,장애인화장실+남자화장실+여자화장실
144,수색공영주차장 화장실,서울특별시 은평구 수색동 78-2,없음,없음,24시간,37.5804883,126.8989393,없음,0,장애인화장실
138,수색뉴타운주유소 화장실,서울특별시 은평구 수색로 350,없음,없음,06:00-23:30,37.5871708,126.8875393,없음,0,장애인화장실+여자화장실
150,수색동 재활용 집하시설 화장실,서울특별시 은평구 수색동 293-13 수색동재활용집하시설,없음,없음,24시간,37.5911292,126.8845719,없음,0,남자화장실+여자화장실
40,수색동 주민센터 공중화장실,서울특별시 은평구 은평터널로 27 ,없음,없음,24시간,37.5896416,126.9035893,없음,0,없음
8,수색역 화장실,서울특별시 은평구 수색로 261-1 ,없음,없음,24시간,37.5805684,126.8958386,여자,0,장애인화장실+남자화장실+여자화장실
2903,수색우체국 2층,서울특별시 은평구 수색동 101-7 수색우체국,없음,없음,24시간,37.5817386,126.8965913,없음,0,없음
2904,수색치안센터 화장실,서울특별시 은평구 수색동 380-1 수색치안센터,없음,없음,24시간,37.5819481,126.8949494,없음,0,장애인화장실+여자화장실
1885,수서119안전센터,서울특별시 강남구 광평로31길 6,없음,없음,24시간,37.484893,127.092833,없음,0,장애인화장실+남자화장실+여자화장실
1793,수서개나리어린이공원,서울특별시 강남구 수서동723-1,없음,있음,24시간,37.4875406,127.1054205,없음,0,여자화장실
1846,수서경찰서,서울특별시 강남구 개포로617,없음,없음,9시~18시,37.4933303,127.0769501,없음,0,없음
1836,수서동주민센터,서울특별시 강남구 광평로 301-4,없음,없음,9시~18시,37.4889663,127.1049447,없음,0,여자화장실
1766,수서삼성(아) 상가,서울특별시 광평로31길 27 ,없음,없음,상시,37.4848958,127.0906778,없음,0,여자화장실
1672,수서역(3),서울특별시 강남구 광평로 270,없음,없음,05~24,37.4882573,127.1005798,남여,0,여자화장실
1654,수서파출소,서울특별시 강남구 밤고개로1길 48,없음,없음,9시~18시,37.4891379,127.1047973,없음,0,여자화장실
1980,수서현대벤처빌,서울특별시 밤고개로1길 10 ,없음,없음,상시,37.4880163,127.1018486,없음,0,장애인화장실+여자화장실
4349,수성동계곡 공중화장실,서울특별시 종로구 옥인동 179-4,없음,없음,24시간,37.5825503,126.9629866,없음,0,여자화장실
